,continent,country,year,life expectancy,population,fertility
3936,Asia,Iraq,1992,65.4,18468521.0,5.7
3937,Asia,Iraq,1993,65.4,19021967.0,5.61
3938,Asia,Iraq,1994,65.4,19606895.0,5.51
3939,Asia,Iraq,1995,65.3,20217759.0,5.42
3940,Asia,Iraq,1996,65.3,20855408.0,5.32
3941,Asia,Iraq,1997,65.2,21519356.0,5.23
3942,Asia,Iraq,1998,65.7,22200835.0,5.14
3943,Asia,Iraq,1999,65.9,22888600.0,5.05
3944,Asia,Iraq,2000,65.8,23574751.0,4.97
3945,Asia,Iraq,2001,66.4,24258794.0,4.88
3946,Asia,Iraq,2002,66.1,24943793.0,4.8
3947,Asia,Iraq,2003,66.1,25630426.0,4.71
3948,Asia,Iraq,2004,66.3,26320530.0,4.63
3949,Asia,Iraq,2005,65.7,27017712.0,4.56
3950,Asia,Iraq,2006,65.1,27716983.0,4.48
3951,Asia,Iraq,2007,65.3,28423538.0,4.41
3952,Asia,Iraq,2008,66.6,29163327.0,4.34
3953,Asia,Iraq,2009,67.1,29970634.0,4.28
3954,Asia,Iraq,2010,67.3,30868156.0,4.21
3955,Asia,Iraq,2011,67.7,31867758.0,4.15
3956,Asia,Iraq,2012,68.1,32957622.0,4.09
3957,Asia,Iraq,2013,68.3,34107366.0,4.03
3958,Asia,Iraq,2014,67.7,35273293.0,3.97
3959,Asia,Iraq,2015,67.4,36423395.0,3.91
3960,Asia,Israel,1950,64.09,1257971.0,4.52
3961,Asia,Israel,1951,64.42,1354097.0,4.45
3962,Asia,Israel,1952,65.04,1451493.0,4.32
3963,Asia,Israel,1953,65.62,1546239.0,4.21
3964,Asia,Israel,1954,66.15,1635786.0,4.11
3965,Asia,Israel,1955,66.65,1718955.0,4.03
3966,Asia,Israel,1956,67.1,1796009.0,3.96
3967,Asia,Israel,1957,67.51,1868581.0,3.92
3968,Asia,Israel,1958,67.89,1939449.0,3.88
3969,Asia,Israel,1959,68.24,2012158.0,3.86
3970,Asia,Israel,1960,68.55,2089891.0,3.84
3971,Asia,Israel,1961,68.85,2174271.0,3.84
3972,Asia,Israel,1962,69.13,2264304.0,3.83
3973,Asia,Israel,1963,69.41,2355929.0,3.82
3974,Asia,Israel,1964,69.68,2443297.0,3.82
3975,Asia,Israel,1965,69.93,2522530.0,3.81
3976,Asia,Israel,1966,70.17,2591594.0,3.8
3977,Asia,Israel,1967,70.39,2652697.0,3.8
3978,Asia,Israel,1968,70.6,2711303.0,3.81
3979,Asia,Israel,1969,70.78,2775162.0,3.81
3980,Asia,Israel,1970,70.96,2849623.0,3.82
3981,Asia,Israel,1971,71.13,2936668.0,3.81
3982,Asia,Israel,1972,71.33,3033919.0,3.8
3983,Asia,Israel,1973,71.54,3137029.0,3.77
3984,Asia,Israel,1974,71.78,3239561.0,3.72
3985,Asia,Israel,1975,72.04,3336760.0,3.66
3986,Asia,Israel,1976,72.33,3427662.0,3.59
3987,Asia,Israel,1977,72.62,3513516.0,3.51
3988,Asia,Israel,1978,72.9,3594470.0,3.43
3989,Asia,Israel,1979,73.19,3671264.0,3.35
3990,Asia,Israel,1980,73.47,3744667.0,3.28
3991,Asia,Israel,1981,73.74,3815270.0,3.22
3992,Asia,Israel,1982,73.99,3883547.0,3.17
3993,Asia,Israel,1983,74.49,3950241.0,3.13
3994,Asia,Israel,1984,74.78,4016229.0,3.11
3995,Asia,Israel,1985,75.1,4082781.0,3.09
3996,Asia,Israel,1986,74.92,4148764.0,3.07
3997,Asia,Israel,1987,75.29,4215756.0,3.06
3998,Asia,Israel,1988,75.65,4290860.0,3.04
3999,Asia,Israel,1989,76.24,4383341.0,3.02
4000,Asia,Israel,1990,76.7,4499161.0,3.0
4001,Asia,Israel,1991,76.5,4641600.0,2.97
4002,Asia,Israel,1992,76.3,4806983.0,2.95
4003,Asia,Israel,1993,76.9,4985652.0,2.94
4004,Asia,Israel,1994,77.1,5163901.0,2.93
4005,Asia,Israel,1995,77.4,5331622.0,2.92
4006,Asia,Israel,1996,77.7,5486219.0,2.92
4007,Asia,Israel,1997,77.9,5630066.0,2.93
4008,Asia,Israel,1998,78.1,5764197.0,2.93
4009,Asia,Israel,1999,78.5,5891263.0,2.92
4010,Asia,Israel,2000,78.6,6013711.0,2.92
4011,Asia,Israel,2001,78.8,6129980.0,2.92
4012,Asia,Israel,2002,78.6,6240215.0,2.91
4013,Asia,Israel,2003,79.1,6350762.0,2.91
4014,Asia,Israel,2004,79.5,6470045.0,2.91
4015,Asia,Israel,2005,79.7,6603677.0,2.91
4016,Asia,Israel,2006,79.6,6754836.0,2.91
4017,Asia,Israel,2007,80.3,6920762.0,2.91
4018,Asia,Israel,2008,80.6,7093808.0,2.92
4019,Asia,Israel,2009,81.0,7262964.0,2.92
4020,Asia,Israel,2010,81.6,7420368.0,2.92
4021,Asia,Israel,2011,81.6,7563334.0,2.92
4022,Asia,Israel,2012,82.1,7694507.0,2.91
4023,Asia,Israel,2013,82.0,7817818.0,2.9
4024,Asia,Israel,2014,81.3,7939483.0,2.88
4025,Asia,Israel,2015,82.1,8064036.0,2.86
4026,Asia,Japan,1950,59.29,82199470.0,3.51
4027,Asia,Japan,1951,60.98,83794452.0,3.37
4028,Asia,Japan,1952,63.02,85174909.0,3.1
4029,Asia,Japan,1953,63.36,86378004.0,2.86
4030,Asia,Japan,1954,64.6,87438747.0,2.65
4031,Asia,Japan,1955,65.76,88389994.0,2.47
4032,Asia,Japan,1956,65.62,89262489.0,2.32
4033,Asia,Japan,1957,65.49,90084818.0,2.2
4034,Asia,Japan,1958,67.11,90883290.0,2.11
4035,Asia,Japan,1959,67.49,91681713.0,2.04
4036,Asia,Japan,1960,67.78,92500754.0,2.0
4037,Asia,Japan,1961,68.43,93357259.0,1.98
4038,Asia,Japan,1962,68.71,94263646.0,1.97
4039,Asia,Japan,1963,69.79,95227653.0,1.97
4040,Asia,Japan,1964,70.26,96253064.0,1.97
4041,Asia,Japan,1965,70.31,97341852.0,1.98
4042,Asia,Japan,1966,71.12,98494630.0,2.0
4043,Asia,Japan,1967,71.41,99711082.0,2.02
4044,Asia,Japan,1968,71.73,100988866.0,2.05
4045,Asia,Japan,1969,71.96,102323674.0,2.08
4046,Asia,Japan,1970,72.05,103707537.0,2.1
4047,Asia,Japan,1971,72.87,105142875.0,2.11
4048,Asia,Japan,1972,73.39,106616535.0,2.11
4049,Asia,Japan,1973,73.45,108085729.0,2.09
4050,Asia,Japan,1974,73.88,109495053.0,2.05
4051,Asia,Japan,1975,74.38,110804519.0,2.0
4052,Asia,Japan,1976,74.78,111992858.0,1.94
4053,Asia,Japan,1977,75.35,113067848.0,1.89
4054,Asia,Japan,1978,75.67,114054587.0,1.84
4055,Asia,Japan,1979,76.18,114993274.0,1.8
4056,Asia,Japan,1980,76.16,115912104.0,1.78
4057,Asia,Japan,1981,76.57,116821569.0,1.76
4058,Asia,Japan,1982,77.08,117708919.0,1.75
4059,Asia,Japan,1983,77.11,118552097.0,1.74
4060,Asia,Japan,1984,77.5,119318921.0,1.73
4061,Asia,Japan,1985,77.8,119988663.0,1.72
4062,Asia,Japan,1986,78.22,120551455.0,1.7
4063,Asia,Japan,1987,78.63,121021830.0,1.67
4064,Asia,Japan,1988,78.54,121432942.0,1.64
4065,Asia,Japan,1989,78.97,121831143.0,1.61
4066,Asia,Japan,1990,79.0,122249285.0,1.57
4067,Asia,Japan,1991,79.1,122702527.0,1.54
4068,Asia,Japan,1992,79.3,123180357.0,1.5
4069,Asia,Japan,1993,79.4,123658854.0,1.47
4070,Asia,Japan,1994,79.8,124101546.0,1.44
4071,Asia,Japan,1995,79.7,124483305.0,1.41
4072,Asia,Japan,1996,80.2,124794817.0,1.39
4073,Asia,Japan,1997,80.4,125048424.0,1.37
4074,Asia,Japan,1998,80.5,125266403.0,1.35
4075,Asia,Japan,1999,80.6,125481050.0,1.34
4076,Asia,Japan,2000,81.0,125714674.0,1.32
4077,Asia,Japan,2001,81.3,125974298.0,1.31
4078,Asia,Japan,2002,81.6,126249509.0,1.3
4079,Asia,Japan,2003,81.7,126523884.0,1.3
4080,Asia,Japan,2004,81.9,126773081.0,1.3
4081,Asia,Japan,2005,82.0,126978754.0,1.31
4082,Asia,Japan,2006,82.2,127136576.0,1.32
4083,Asia,Japan,2007,82.4,127250015.0,1.33
4084,Asia,Japan,2008,82.5,127317900.0,1.34
4085,Asia,Japan,2009,82.7,127340884.0,1.36
4086,Asia,Japan,2010,82.7,127319802.0,1.37
4087,Asia,Japan,2011,82.6,127252900.0,1.39
4088,Asia,Japan,2012,82.9,127139821.0,1.41
4089,Asia,Japan,2013,83.0,126984964.0,1.42
4090,Asia,Japan,2014,83.1,126794564.0,1.43
4091,Asia,Japan,2015,83.2,126573481.0,1.45
4092,Asia,Jordan,1950,45.09,448861.0,7.56
4093,Asia,Jordan,1951,45.56,503116.0,7.5
4094,Asia,Jordan,1952,46.45,542123.0,7.39
4095,Asia,Jordan,1953,47.34,574887.0,7.32
4096,Asia,Jordan,1954,48.23,608017.0,7.28
4097,Asia,Jordan,1955,49.09,645724.0,7.28
4098,Asia,Jordan,1956,49.95,689705.0,7.31
4099,Asia,Jordan,1957,50.8,739263.0,7.37
4100,Asia,Jordan,1958,51.65,791658.0,7.46
4101,Asia,Jordan,1959,52.48,842721.0,7.57
4102,Asia,Jordan,1960,53.3,888632.0,7.69
4103,Asia,Jordan,1961,54.12,927850.0,7.8
4104,Asia,Jordan,1962,54.94,962783.0,7.9
4105,Asia,Jordan,1963,55.75,1000506.0,7.98
4106,Asia,Jordan,1964,56.55,1050725.0,8.03
4107,Asia,Jordan,1965,57.35,1119798.0,8.06
4108,Asia,Jordan,1966,58.13,1210948.0,8.05
4109,Asia,Jordan,1967,58.9,1320414.0,8.03
4110,Asia,Jordan,1968,59.66,1438986.0,8.0
4111,Asia,Jordan,1969,60.42,1553585.0,7.97
4112,Asia,Jordan,1970,61.15,1654769.0,7.93
4113,Asia,Jordan,1971,61.87,1739903.0,7.88
4114,Asia,Jordan,1972,62.59,1811870.0,7.82
4115,Asia,Jordan,1973,63.3,1873548.0,7.75
4116,Asia,Jordan,1974,63.98,1929939.0,7.68
4117,Asia,Jordan,1975,64.64,1985121.0,7.6
4118,Asia,Jordan,1976,65.28,2039114.0,7.52
4119,Asia,Jordan,1977,65.89,2091716.0,7.46
4120,Asia,Jordan,1978,66.46,2146662.0,7.39
4121,Asia,Jordan,1979,67.0,2208562.0,7.33
4122,Asia,Jordan,1980,67.51,2280670.0,7.26
4123,Asia,Jordan,1981,68.0,2365665.0,7.18
4124,Asia,Jordan,1982,68.45,2462968.0,7.07
4125,Asia,Jordan,1983,68.9,2568582.0,6.94
4126,Asia,Jordan,1984,69.33,2676515.0,6.77
4127,Asia,Jordan,1985,69.75,2782885.0,6.58
4128,Asia,Jordan,1986,70.15,2884065.0,6.37
4129,Asia,Jordan,1987,70.52,2982349.0,6.16
4130,Asia,Jordan,1988,70.87,3086664.0,5.94
4131,Asia,Jordan,1989,71.2,3209466.0,5.73
4132,Asia,Jordan,1990,71.5,3358453.0,5.54
4133,Asia,Jordan,1991,71.9,3538663.0,5.35
4134,Asia,Jordan,1992,72.2,3743944.0,5.17
4135,Asia,Jordan,1993,72.2,3957221.0,5.0
4136,Asia,Jordan,1994,72.4,4154813.0,4.83
4137,Asia,Jordan,1995,72.5,4320158.0,4.68
4138,Asia,Jordan,1996,72.6,4448113.0,4.53
4139,Asia,Jordan,1997,72.8,4545248.0,4.4
4140,Asia,Jordan,1998,73.0,4621329.0,4.27
4141,Asia,Jordan,1999,73.2,4691402.0,4.16
4142,Asia,Jordan,2000,73.4,4767476.0,4.05
4143,Asia,Jordan,2001,73.6,4850227.0,3.97
4144,Asia,Jordan,2002,73.8,4938935.0,3.89
4145,Asia,Jordan,2003,74.0,5042538.0,3.83
4146,Asia,Jordan,2004,74.1,5171633.0,3.78
4147,Asia,Jordan,2005,74.5,5332982.0,3.73
4148,Asia,Jordan,2006,75.5,5530218.0,3.69
4149,Asia,Jordan,2007,76.3,5759424.0,3.64
4150,Asia,Jordan,2008,76.9,6010035.0,3.59
4151,Asia,Jordan,2009,77.5,6266865.0,3.53
4152,Asia,Jordan,2010,77.9,6517912.0,3.46
4153,Asia,Jordan,2011,78.1,6760371.0,3.39
4154,Asia,Jordan,2012,78.2,6994451.0,3.31
4155,Asia,Jordan,2013,78.3,7214832.0,3.24
4156,Asia,Jordan,2014,78.4,7416083.0,3.18
4157,Asia,Jordan,2015,78.5,7594547.0,3.12
4158,Asia,Kazakhstan,1950,54.41,6702996.0,4.3
4159,Asia,Kazakhstan,1951,54.67,6831158.0,4.33
4160,Asia,Kazakhstan,1952,55.15,7041605.0,4.39
4161,Asia,Kazakhstan,1953,55.63,7315507.0,4.43
4162,Asia,Kazakhstan,1954,56.11,7636765.0,4.48
4163,Asia,Kazakhstan,1955,56.58,7992002.0,4.52
4164,Asia,Kazakhstan,1956,57.05,8370674.0,4.55
4165,Asia,Kazakhstan,1957,57.51,8764961.0,4.57
4166,Asia,Kazakhstan,1958,57.98,9169484.0,4.59
4167,Asia,Kazakhstan,1959,58.44,9580809.0,4.59
4168,Asia,Kazakhstan,1960,58.91,9995997.0,4.56
4169,Asia,Kazakhstan,1961,59.38,10411040.0,4.51
4170,Asia,Kazakhstan,1962,59.85,10819503.0,4.44
4171,Asia,Kazakhstan,1963,60.31,11211938.0,4.33
4172,Asia,Kazakhstan,1964,60.79,11577537.0,4.2
4173,Asia,Kazakhstan,1965,61.24,11909001.0,4.06
4174,Asia,Kazakhstan,1966,61.69,12200891.0,3.92
4175,Asia,Kazakhstan,1967,62.12,12455366.0,3.79
4176,Asia,Kazakhstan,1968,62.53,12682452.0,3.68
4177,Asia,Kazakhstan,1969,62.92,12897025.0,3.6
4178,Asia,Kazakhstan,1970,63.27,13109992.0,3.54
4179,Asia,Kazakhstan,1971,63.6,13325342.0,3.49
4180,Asia,Kazakhstan,1972,63.89,13540301.0,3.44
4181,Asia,Kazakhstan,1973,64.16,13751019.0,3.39
4182,Asia,Kazakhstan,1974,64.4,13950987.0,3.32
4183,Asia,Kazakhstan,1975,64.64,14136006.0,3.25
4184,Asia,Kazakhstan,1976,64.88,14304946.0,3.18
4185,Asia,Kazakhstan,1977,65.13,14461278.0,3.11
4186,Asia,Kazakhstan,1978,65.41,14610810.0,3.05
4187,Asia,Kazakhstan,1979,65.71,14761509.0,3.0
4188,Asia,Kazakhstan,1980,66.05,14918991.0,2.97
4189,Asia,Kazakhstan,1981,66.43,15082185.0,2.97
4190,Asia,Kazakhstan,1982,66.84,15248458.0,2.97
4191,Asia,Kazakhstan,1983,67.28,15419452.0,2.99
4192,Asia,Kazakhstan,1984,67.7,15596920.0,3.01
4193,Asia,Kazakhstan,1985,68.07,15780002.0,3.02
4194,Asia,Kazakhstan,1986,68.34,15972360.0,3.03
4195,Asia,Kazakhstan,1987,68.48,16167926.0,3.02
4196,Asia,Kazakhstan,1988,68.47,16344308.0,2.98
4197,Asia,Kazakhstan,1989,68.31,16471843.0,2.92
4198,Asia,Kazakhstan,1990,68.0,16530027.0,2.84
4199,Asia,Kazakhstan,1991,67.6,16514269.0,2.73
4200,Asia,Kazakhstan,1992,67.1,16433379.0,2.61
4201,Asia,Kazakhstan,1993,65.3,16297681.0,2.48
4202,Asia,Kazakhstan,1994,64.6,16123445.0,2.36
4203,Asia,Kazakhstan,1995,63.6,15925913.0,2.24
4204,Asia,Kazakhstan,1996,63.5,15704673.0,2.13
4205,Asia,Kazakhstan,1997,63.9,15465649.0,2.05
4206,Asia,Kazakhstan,1998,64.2,15238339.0,1.98
4207,Asia,Kazakhstan,1999,65.0,15059994.0,1.94
4208,Asia,Kazakhstan,2000,64.9,14956769.0,1.92
4209,Asia,Kazakhstan,2001,65.1,14942788.0,1.94
4210,Asia,Kazakhstan,2002,65.4,15010919.0,2.0
4211,Asia,Kazakhstan,2003,65.3,15139324.0,2.08
4212,Asia,Kazakhstan,2004,65.3,15294474.0,2.18
4213,Asia,Kazakhstan,2005,65.3,15451752.0,2.28
4214,Asia,Kazakhstan,2006,65.3,15603072.0,2.38
4215,Asia,Kazakhstan,2007,65.8,15755242.0,2.46
4216,Asia,Kazakhstan,2008,67.1,15915966.0,2.51
4217,Asia,Kazakhstan,2009,68.2,16098356.0,2.54
4218,Asia,Kazakhstan,2010,68.5,16310624.0,2.54
4219,Asia,Kazakhstan,2011,69.1,16554305.0,2.52
4220,Asia,Kazakhstan,2012,69.7,16821455.0,2.49
4221,Asia,Kazakhstan,2013,70.0,17099546.0,2.46
4222,Asia,Kazakhstan,2014,70.2,17371621.0,2.43
4223,Asia,Kazakhstan,2015,70.2,17625226.0,2.4
4224,Asia,North Korea,1950,35.8,10549469.0,1.95
4225,Asia,North Korea,1951,26.78,10248496.0,2.41
4226,Asia,North Korea,1952,24.76,10049026.0,3.25
4227,Asia,North Korea,1953,31.74,9957244.0,3.92
4228,Asia,North Korea,1954,42.66,9972437.0,4.44
4229,Asia,North Korea,1955,46.7,10086993.0,4.79
4230,Asia,North Korea,1956,48.18,10285936.0,4.98
4231,Asia,North Korea,1957,49.16,10547389.0,5.03
4232,Asia,North Korea,1958,49.73,10843979.0,4.96
4233,Asia,North Korea,1959,50.43,11145152.0,4.79
4234,Asia,North Korea,1960,50.9,11424179.0,4.58
4235,Asia,North Korea,1961,51.25,11665593.0,4.36
4236,Asia,North Korea,1962,51.64,11871720.0,4.17
4237,Asia,North Korea,1963,52.15,12065470.0,4.06
4238,Asia,North Korea,1964,52.86,12282421.0,4.02
4239,Asia,North Korea,1965,53.76,12547524.0,4.06
4240,Asia,North Korea,1966,54.84,12864683.0,4.16
4241,Asia,North Korea,1967,55.97,13221826.0,4.26
4242,Asia,North Korea,1968,57.07,13608611.0,4.34
4243,Asia,North Korea,1969,58.1,14009168.0,4.36
4244,Asia,North Korea,1970,59.06,14410400.0,4.33
4245,Asia,North Korea,1971,59.93,14812363.0,4.21
4246,Asia,North Korea,1972,60.74,15214615.0,4.04
4247,Asia,North Korea,1973,61.5,15603001.0,3.82
4248,Asia,North Korea,1974,62.22,15960127.0,3.56
4249,Asia,North Korea,1975,62.88,16274740.0,3.31
4250,Asia,North Korea,1976,63.49,16539029.0,3.08
4251,Asia,North Korea,1977,64.04,16758826.0,2.89
4252,Asia,North Korea,1978,64.53,16953621.0,2.76
4253,Asia,North Korea,1979,64.98,17151321.0,2.69
4254,Asia,North Korea,1980,65.39,17372167.0,2.68
4255,Asia,North Korea,1981,65.75,17623335.0,2.69
4256,Asia,North Korea,1982,66.08,17899236.0,2.7
4257,Asia,North Korea,1983,66.4,18191881.0,2.69
4258,Asia,North Korea,1984,66.69,18487997.0,2.65
4259,Asia,North Korea,1985,67.0,18778101.0,2.59
4260,Asia,North Korea,1986,67.36,19058988.0,2.52
4261,Asia,North Korea,1987,67.78,19334550.0,2.44
4262,Asia,North Korea,1988,68.22,19610512.0,2.37
4263,Asia,North Korea,1989,68.63,19895390.0,2.33
4264,Asia,North Korea,1990,68.9,20194354.0,2.29
4265,Asia,North Korea,1991,69.2,20510208.0,2.26
4266,Asia,North Korea,1992,69.4,20838082.0,2.24
4267,Asia,North Korea,1993,69.6,21166230.0,2.2
4268,Asia,North Korea,1994,69.7,21478544.0,2.16
4269,Asia,North Korea,1995,58.6,21763670.0,2.12
4270,Asia,North Korea,1996,58.7,22016510.0,2.08
4271,Asia,North Korea,1997,58.8,22240826.0,2.04
4272,Asia,North Korea,1998,58.9,22444986.0,2.02
4273,Asia,North Korea,1999,59.0,22641747.0,2.0
4274,Asia,North Korea,2000,59.1,22840218.0,1.99
4275,Asia,North Korea,2001,59.2,23043441.0,1.99
4276,Asia,North Korea,2002,59.3,23248053.0,2.0
4277,Asia,North Korea,2003,69.9,23449173.0,2.0
4278,Asia,North Korea,2004,70.0,23639296.0,2.0
4279,Asia,North Korea,2005,70.2,23813324.0,2.01
4280,Asia,North Korea,2006,70.4,23969897.0,2.01
4281,Asia,North Korea,2007,70.6,24111945.0,2.01
4282,Asia,North Korea,2008,70.9,24243829.0,2.01
4283,Asia,North Korea,2009,71.0,24371806.0,2.0
4284,Asia,North Korea,2010,71.2,24500506.0,2.0
4285,Asia,North Korea,2011,71.4,24631359.0,2.0
4286,Asia,North Korea,2012,71.6,24763353.0,2.0
4287,Asia,North Korea,2013,71.8,24895705.0,1.99
4288,Asia,North Korea,2014,71.9,25026772.0,1.98
4289,Asia,North Korea,2015,72.1,25155317.0,1.97
4290,Asia,South Korea,1950,43.02,19211386.0,4.02
4291,Asia,South Korea,1951,40.52,19304737.0,4.33
4292,Asia,South Korea,1952,40.02,19566860.0,4.89
4293,Asia,South Korea,1953,45.02,19979069.0,5.35
4294,Asia,South Korea,1954,48.02,20520601.0,5.73
4295,Asia,South Korea,1955,49.55,21168611.0,6.01
4296,Asia,South Korea,1956,50.22,21897911.0,6.2
4297,Asia,South Korea,1957,50.9,22681233.0,6.31
4298,Asia,South Korea,1958,51.6,23490027.0,6.33
4299,Asia,South Korea,1959,52.3,24295786.0,6.27
4300,Asia,South Korea,1960,53.02,25074028.0,6.16
4301,Asia,South Korea,1961,53.75,25808542.0,5.99
4302,Asia,South Korea,1962,54.51,26495107.0,5.79
4303,Asia,South Korea,1963,55.27,27143075.0,5.57
4304,Asia,South Korea,1964,56.04,27770874.0,5.36
4305,Asia,South Korea,1965,56.84,28392722.0,5.16
4306,Asia,South Korea,1966,57.67,29006181.0,4.99
4307,Asia,South Korea,1967,58.54,29606633.0,4.85
4308,Asia,South Korea,1968,59.44,30204127.0,4.73
4309,Asia,South Korea,1969,60.35,30811523.0,4.62
4310,Asia,South Korea,1970,61.22,31437141.0,4.53
4311,Asia,South Korea,1971,62.02,32087884.0,4.41
4312,Asia,South Korea,1972,62.73,32759447.0,4.27
4313,Asia,South Korea,1973,63.34,33435268.0,4.09
4314,Asia,South Korea,1974,63.84,34091816.0,3.87
4315,Asia,South Korea,1975,64.26,34713078.0,3.62
4316,Asia,South Korea,1976,64.62,35290737.0,3.36
4317,Asia,South Korea,1977,64.95,35832213.0,3.11
4318,Asia,South Korea,1978,65.31,36356187.0,2.88
4319,Asia,South Korea,1979,65.7,36889651.0,2.69
4320,Asia,South Korea,1980,66.15,37451085.0,2.52
4321,Asia,South Korea,1981,66.66,38046253.0,2.38
4322,Asia,South Korea,1982,67.21,38665964.0,2.24
4323,Asia,South Korea,1983,67.78,39295418.0,2.11
4324,Asia,South Korea,1984,68.37,39912900.0,1.98
4325,Asia,South Korea,1985,68.98,40501917.0,1.86
4326,Asia,South Korea,1986,69.58,41059473.0,1.75
4327,Asia,South Korea,1987,70.18,41588374.0,1.67
4328,Asia,South Korea,1988,70.75,42085050.0,1.63
4329,Asia,South Korea,1989,71.29,42546704.0,1.61
4330,Asia,South Korea,1990,71.8,42972254.0,1.61
4331,Asia,South Korea,1991,72.2,43358716.0,1.63
4332,Asia,South Korea,1992,72.7,43708170.0,1.65
4333,Asia,South Korea,1993,73.1,44031222.0,1.66
4334,Asia,South Korea,1994,73.6,44342530.0,1.65
4335,Asia,South Korea,1995,74.0,44652994.0,1.63
4336,Asia,South Korea,1996,74.5,44967346.0,1.59
4337,Asia,South Korea,1997,74.9,45283939.0,1.54
4338,Asia,South Korea,1998,75.4,45599569.0,1.48
4339,Asia,South Korea,1999,75.8,45908307.0,1.41
4340,Asia,South Korea,2000,76.3,46206271.0,1.35
4341,Asia,South Korea,2001,76.7,46492324.0,1.3
4342,Asia,South Korea,2002,77.1,46769579.0,1.25
4343,Asia,South Korea,2003,77.7,47043251.0,1.22
4344,Asia,South Korea,2004,78.2,47320454.0,1.2
4345,Asia,South Korea,2005,78.7,47605863.0,1.2
4346,Asia,South Korea,2006,79.1,47901643.0,1.2
4347,Asia,South Korea,2007,79.4,48205062.0,1.21
4348,Asia,South Korea,2008,79.8,48509842.0,1.23
4349,Asia,South Korea,2009,80.1,48807036.0,1.25
4350,Asia,South Korea,2010,80.4,49090041.0,1.27
4351,Asia,South Korea,2011,80.6,49356692.0,1.29
4352,Asia,South Korea,2012,80.7,49608451.0,1.3
4353,Asia,South Korea,2013,80.9,49846756.0,1.32
4354,Asia,South Korea,2014,80.9,50074401.0,1.34
4355,Asia,South Korea,2015,81.0,50293439.0,1.36
4356,Asia,Kuwait,1950,52.29,152250.0,7.23
4357,Asia,Kuwait,1951,52.95,163632.0,7.22
4358,Asia,Kuwait,1952,54.13,173622.0,7.21
4359,Asia,Kuwait,1953,55.27,181957.0,7.2
4360,Asia,Kuwait,1954,56.36,188811.0,7.2
4361,Asia,Kuwait,1955,57.43,194795.0,7.19
4362,Asia,Kuwait,1956,58.45,200988.0,7.2
4363,Asia,Kuwait,1957,59.44,208907.0,7.2
4364,Asia,Kuwait,1958,60.38,220405.0,7.21
4365,Asia,Kuwait,1959,61.29,237516.0,7.23
4366,Asia,Kuwait,1960,62.15,261962.0,7.25
4367,Asia,Kuwait,1961,62.98,294639.0,7.28
4368,Asia,Kuwait,1962,63.77,335161.0,7.31
4369,Asia,Kuwait,1963,64.53,381665.0,7.35
4370,Asia,Kuwait,1964,65.24,431366.0,7.38
4371,Asia,Kuwait,1965,65.92,482173.0,7.41
4372,Asia,Kuwait,1966,66.58,533521.0,7.42
4373,Asia,Kuwait,1967,67.2,585831.0,7.41
4374,Asia,Kuwait,1968,67.8,639170.0,7.38
4375,Asia,Kuwait,1969,68.38,693876.0,7.33
4376,Asia,Kuwait,1970,68.93,750184.0,7.24
4377,Asia,Kuwait,1971,69.46,807900.0,7.12
4378,Asia,Kuwait,1972,69.97,866747.0,6.98
4379,Asia,Kuwait,1973,70.46,926817.0,6.81
4380,Asia,Kuwait,1974,70.93,988267.0,6.62
4381,Asia,Kuwait,1975,71.39,1051187.0,6.43
4382,Asia,Kuwait,1976,71.85,1115463.0,6.23
4383,Asia,Kuwait,1977,72.29,1180939.0,6.05
4384,Asia,Kuwait,1978,72.72,1247597.0,5.87
4385,Asia,Kuwait,1979,73.14,1315428.0,5.7
4386,Asia,Kuwait,1980,73.58,1384342.0,5.52
4387,Asia,Kuwait,1981,74.0,1452383.0,5.32
4388,Asia,Kuwait,1982,74.41,1518855.0,5.08
4389,Asia,Kuwait,1983,74.81,1586205.0,4.79
4390,Asia,Kuwait,1984,75.22,1657920.0,4.46
4391,Asia,Kuwait,1985,75.59,1735320.0,4.09
4392,Asia,Kuwait,1986,75.95,1823201.0,3.7
4393,Asia,Kuwait,1987,76.29,1917950.0,3.31
4394,Asia,Kuwait,1988,76.62,2002645.0,2.94
4395,Asia,Kuwait,1989,76.92,2054443.0,2.62
4396,Asia,Kuwait,1990,77.2,2058832.0,2.36
4397,Asia,Kuwait,1991,64.4,2007110.0,2.2
4398,Asia,Kuwait,1992,80.0,1909096.0,2.14
4399,Asia,Kuwait,1993,78.7,1791511.0,2.18
4400,Asia,Kuwait,1994,77.6,1691891.0,2.3
4401,Asia,Kuwait,1995,76.5,1637031.0,2.47
4402,Asia,Kuwait,1996,76.0,1637906.0,2.64
4403,Asia,Kuwait,1997,76.2,1686256.0,2.79
4404,Asia,Kuwait,1998,76.3,1766247.0,2.88
4405,Asia,Kuwait,1999,77.3,1853152.0,2.9
4406,Asia,Kuwait,2000,77.7,1929470.0,2.87
4407,Asia,Kuwait,2001,77.6,1990022.0,2.8
4408,Asia,Kuwait,2002,78.2,2042215.0,2.72
4409,Asia,Kuwait,2003,78.5,2095993.0,2.66
4410,Asia,Kuwait,2004,78.1,2166344.0,2.63
4411,Asia,Kuwait,2005,77.7,2263604.0,2.63
4412,Asia,Kuwait,2006,77.7,2389498.0,2.65
4413,Asia,Kuwait,2007,77.7,2538591.0,2.67
4414,Asia,Kuwait,2008,77.3,2705290.0,2.68
